Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,Time_Sec
0 days 01:19:33.910000,19.3,26.2,1017.8,False,38.0,87,2.0,2018,3,4773.91
0 days 01:20:33.848000,19.4,25.6,1018.0,False,38.0,156,1.8,2018,3,4833.848
0 days 01:21:33.862000,19.4,25.3,1017.9,False,38.0,66,1.6,2018,3,4893.862
0 days 01:22:33.876000,19.6,24.9,1017.9,False,38.0,151,1.2,2018,3,4953.876
0 days 01:23:33.891000,19.6,24.8,1017.9,False,38.0,128,2.2,2018,3,5013.891
0 days 01:24:33.907000,19.4,25.1,1018.0,False,37.5,94,2.1,2018,3,5073.907
0 days 01:25:33.917000,19.5,25.2,1018.1,False,37.5,129,3.4,2018,3,5133.917
0 days 01:26:33.928000,19.3,25.5,1018.2,False,37.5,87,2.1,2018,3,5193.928
0 days 01:27:33.943000,19.5,25.2,1018.1,False,37.5,78,2.4,2018,3,5253.943
0 days 01:28:33.955000,19.6,25.1,1018.2,False,37.5,120,3.1,2018,3,5313.955
0 days 01:29:33.970000,19.4,25.1,1018.1,False,37.5,85,2.7,2018,3,5373.97
0 days 01:30:33.986000,19.3,25.1,1018.1,False,37.5,115,1.9,2018,3,5433.986
0 days 01:31:33.999000,19.2,25.5,1018.1,False,37.0,158,2.2,2018,3,5493.999
0 days 01:32:34.013000,19.2,25.5,1018.1,False,37.0,62,1.1,2018,3,5554.013
0 days 01:33:34.024000,19.3,26.1,1018.1,False,37.0,152,1.7,2018,3,5614.024
0 days 01:34:34.038000,19.6,25.7,1018.2,False,37.0,117,1.9,2018,3,5674.038
0 days 01:35:34.052000,19.7,25.4,1018.1,False,37.0,80,1.7,2018,3,5734.052
0 days 01:36:34.064000,19.8,24.9,1018.1,False,37.0,53,1.2,2018,3,5794.064
0 days 01:37:34.290000,19.9,24.9,1018.1,False,37.0,83,1.8,2018,3,5854.29
0 days 01:38:34.093000,19.9,25.2,1018.2,False,37.0,135,2.4,2018,3,5914.093
0 days 01:39:34.105000,19.7,25.1,1018.1,False,36.5,65,2.2,2018,3,5974.105
0 days 01:40:34.120000,19.6,24.9,1018.1,False,36.5,66,2.1,2018,3,6034.12
0 days 01:41:34.135000,19.4,25.6,1018.1,False,36.5,78,2.8,2018,3,6094.135
0 days 01:42:34.221000,19.6,25.2,1018.0,False,36.5,78,3.3,2018,3,6154.221
0 days 01:43:34.411000,19.5,25.5,1018.1,False,36.5,141,3.2,2018,3,6214.411
0 days 01:44:34.388000,19.4,26.1,1018.2,False,36.5,107,1.6,2018,3,6274.388
0 days 01:45:34.338000,19.6,25.6,1018.1,False,36.5,85,2.2,2018,3,6334.338
0 days 01:46:34.529000,19.6,25.6,1018.1,False,36.5,80,2.0,2018,3,6394.529
0 days 01:47:34.214000,19.6,25.6,1018.1,False,36.5,120,1.1,2018,3,6454.214
0 days 01:48:34.228000,19.4,25.8,1018.1,False,36.5,118,0.9,2018,3,6514.228
0 days 01:49:34.240000,19.2,27.0,1018.1,False,36.5,152,1.2,2018,3,6574.24
0 days 01:50:34.255000,19.1,26.8,1018.1,True,28.3,84,0.8,2018,3,6634.255
0 days 01:51:34.269000,19.1,26.8,1018.1,True,28.3,84,0.8,2018,3,6694.269
0 days 00:00:30.470000,17.2,46.1,1021.7,False,27.1,86,2.1,2018,4,30.47
0 days 00:01:30.488000,17.1,46.1,1021.5,False,27.2,9,2.1,2018,4,90.488
0 days 00:02:30.498000,17.1,46.3,1021.5,False,27.3,97,2.2,2018,4,150.498
0 days 00:03:30.512000,17.1,46.4,1021.8,False,27.5,80,2.5,2018,4,210.512
0 days 00:04:30.527000,17.1,46.1,1021.9,False,27.7,268,3.0,2018,4,270.527
0 days 00:05:30.540000,17.1,46.1,1021.6,False,27.9,97,2.2,2018,4,330.54
0 days 00:06:30.601000,17.1,46.1,1021.6,False,27.9,97,2.2,2018,4,390.601
0 days 00:07:30.567000,17.1,46.1,1021.6,False,27.9,64,3.4,2018,4,450.567
0 days 00:08:30.580000,17.1,46.6,1021.8,False,27.7,92,3.0,2018,4,510.58
0 days 00:09:30.595000,17.0,46.5,1021.7,False,28.0,71,2.8,2018,4,570.595
0 days 00:10:30.611000,17.0,46.5,1021.5,False,28.0,62,3.2,2018,4,630.611
0 days 00:11:30.622000,16.8,47.4,1021.6,False,27.8,89,2.5,2018,4,690.622
0 days 00:12:30.636000,17.0,47.1,1021.8,False,27.8,10,3.3,2018,4,750.636
0 days 00:13:30.649000,16.9,47.1,1021.7,False,27.7,275,1.9,2018,4,810.649
0 days 00:14:30.662000,16.8,47.4,1021.5,False,27.5,58,2.2,2018,4,870.662
0 days 00:15:30.674000,16.7,47.8,1021.6,False,27.5,46,1.9,2018,4,930.674
0 days 00:16:30.688000,16.7,47.8,1021.6,False,27.5,46,1.9,2018,4,990.688
0 days 00:17:30.702000,16.8,47.6,1021.8,False,27.7,84,3.2,2018,4,1050.702
0 days 00:18:30.717000,16.9,47.5,1021.8,False,27.5,87,2.3,2018,4,1110.717
0 days 00:19:30.730000,16.8,47.4,1021.7,False,27.2,6,1.6,2018,4,1170.73
0 days 00:20:30.743000,16.8,47.5,1021.7,False,27.2,225,1.7,2018,4,1230.743
0 days 00:21:30.908000,16.8,46.9,1021.5,False,27.2,31,3.6,2018,4,1290.908
0 days 00:22:30.776000,16.8,47.1,1021.6,False,27.1,69,2.9,2018,4,1350.776
0 days 00:23:30.817000,16.9,46.7,1021.8,False,26.9,68,2.7,2018,4,1410.817
0 days 00:24:30.796000,16.8,46.9,1021.5,False,26.9,335,3.0,2018,4,1470.796
0 days 00:25:30.812000,16.6,47.5,1021.8,False,26.8,286,1.7,2018,4,1530.812
0 days 00:26:30.826000,16.5,47.2,1021.5,False,26.7,228,2.2,2018,4,1590.826
0 days 00:27:30.838000,16.5,47.2,1021.5,False,26.7,228,2.2,2018,4,1650.838
0 days 00:28:30.852000,16.7,46.9,1021.6,False,26.7,49,2.8,2018,4,1710.852
0 days 00:29:30.866000,16.8,47.1,1021.7,False,26.5,74,2.0,2018,4,1770.866
0 days 00:30:30.880000,16.8,47.1,1021.7,False,26.5,74,2.0,2018,4,1830.88
0 days 00:31:30.892000,16.8,47.1,1021.8,False,26.4,80,2.2,2018,4,1890.892
0 days 00:32:30.906000,16.8,46.8,1021.7,False,26.3,314,2.5,2018,4,1950.906
0 days 00:33:30.921000,16.8,46.7,1021.7,False,26.2,79,1.9,2018,4,2010.921
0 days 00:34:30.934000,16.7,46.9,1021.7,False,26.1,53,3.2,2018,4,2070.934
0 days 00:35:31.024000,16.7,46.8,1021.8,False,26.0,22,2.2,2018,4,2131.024
0 days 00:36:30.960000,16.6,47.3,1021.9,False,26.0,71,1.1,2018,4,2190.96
0 days 00:37:30.973000,16.7,47.3,1022.2,False,25.8,230,2.4,2018,4,2250.973
0 days 00:38:30.989000,16.6,47.5,1021.8,False,25.7,27,2.0,2018,4,2310.989
0 days 00:39:31.001000,16.6,47.5,1021.8,False,25.7,27,2.0,2018,4,2371.001
0 days 00:40:31.016000,16.7,47.4,1021.7,False,25.7,76,2.8,2018,4,2431.016
0 days 00:41:31.030000,16.7,46.8,1021.9,False,25.7,137,3.9,2018,4,2491.03
0 days 00:42:31.043000,16.7,47.3,1021.6,False,25.6,62,2.1,2018,4,2551.043
0 days 00:43:31.056000,16.5,47.5,1021.8,False,25.5,45,3.5,2018,4,2611.056
0 days 00:44:31.070000,16.5,47.4,1021.8,False,25.4,279,2.8,2018,4,2671.07
0 days 00:45:31.084000,16.4,47.5,1021.9,False,25.4,62,2.0,2018,4,2731.084
0 days 00:46:31.097000,16.5,46.8,1021.8,False,25.3,38,2.4,2018,4,2791.097
0 days 00:47:31.112000,16.5,47.5,1021.9,False,25.3,71,1.6,2018,4,2851.112
0 days 00:48:31.137000,16.5,47.1,1022.0,False,25.3,25,2.7,2018,4,2911.137
0 days 00:49:31.138000,16.5,47.1,1022.0,False,25.1,274,2.9,2018,4,2971.138
0 days 00:50:31.175000,16.5,47.1,1022.0,False,25.1,274,2.9,2018,4,3031.175
0 days 00:51:31.166000,16.5,47.1,1022.0,False,25.1,326,1.4,2018,4,3091.166
0 days 00:52:31.183000,16.4,46.9,1022.1,False,25.1,96,2.0,2018,4,3151.183
0 days 00:53:31.191000,16.4,46.9,1021.9,False,25.0,49,2.1,2018,4,3211.191
0 days 00:54:31.207000,16.4,47.1,1022.2,False,25.0,100,2.0,2018,4,3271.207
0 days 00:55:31.219000,16.5,46.9,1021.9,False,25.0,90,3.1,2018,4,3331.219
0 days 00:56:31.233000,16.5,46.8,1022.0,False,24.9,69,2.8,2018,4,3391.233
0 days 00:57:31.247000,16.5,46.8,1022.0,False,24.9,69,2.8,2018,4,3451.247
0 days 00:58:31.261000,16.5,46.4,1022.0,False,24.9,11,2.0,2018,4,3511.261
0 days 00:59:31.275000,16.4,46.5,1021.8,False,24.9,305,1.6,2018,4,3571.275
0 days 01:00:31.288000,16.4,46.7,1022.0,False,24.9,112,1.0,2018,4,3631.288
0 days 01:01:31.301000,16.6,46.3,1022.2,False,24.7,28,2.4,2018,4,3691.301
0 days 01:02:31.315000,16.5,46.0,1022.0,False,24.7,342,1.9,2018,4,3751.315
0 days 01:03:31.477000,16.5,46.2,1022.0,False,24.7,356,1.7,2018,4,3811.477
0 days 01:04:31.342000,16.5,46.4,1022.0,False,24.7,44,2.1,2018,4,3871.342
0 days 01:05:31.356000,16.5,46.2,1022.0,False,24.6,50,2.7,2018,4,3931.356
0 days 01:06:31.372000,16.4,46.8,1022.3,False,24.5,68,2.4,2018,4,3991.372
0 days 01:07:31.382000,16.3,46.9,1021.9,False,24.3,231,1.2,2018,4,4051.382
0 days 01:08:31.403000,16.4,46.7,1022.1,False,24.4,112,2.0,2018,4,4111.403
0 days 01:09:31.409000,16.6,46.0,1021.8,False,24.4,298,2.2,2018,4,4171.409
0 days 01:10:31.423000,16.5,46.0,1022.1,False,24.4,255,2.1,2018,4,4231.423
0 days 01:11:31.438000,16.5,45.8,1022.1,False,24.3,65,2.9,2018,4,4291.438
0 days 01:12:31.456000,16.5,45.8,1022.1,False,24.3,65,2.9,2018,4,4351.456
0 days 01:13:31.465000,16.4,45.9,1022.1,False,24.3,64,2.2,2018,4,4411.465
0 days 01:14:31.478000,16.5,45.6,1022.2,False,24.2,335,1.6,2018,4,4471.478
0 days 01:15:31.490000,16.5,45.3,1021.9,False,24.1,50,2.9,2018,4,4531.49
0 days 01:16:31.507000,16.5,45.3,1021.9,False,24.1,50,2.9,2018,4,4591.507
0 days 01:17:31.521000,16.4,45.3,1022.1,False,23.9,113,2.6,2018,4,4651.521
0 days 01:18:31.539000,16.5,45.3,1022.1,False,23.9,225,2.4,2018,4,4711.539
0 days 01:19:31.559000,16.6,44.6,1022.0,False,23.9,215,2.5,2018,4,4771.559
0 days 01:20:31.560000,16.6,44.7,1021.9,False,23.8,295,1.5,2018,4,4831.56
0 days 01:21:31.574000,16.5,44.3,1022.0,False,24.1,331,2.3,2018,4,4891.574
0 days 01:22:31.591000,16.6,44.0,1022.1,False,23.9,17,2.0,2018,4,4951.591
0 days 01:23:31.603000,16.6,43.7,1022.1,False,23.9,354,2.5,2018,4,5011.603
0 days 01:24:31.615000,16.5,44.0,1022.1,False,23.7,28,2.4,2018,4,5071.615
0 days 01:25:31.631000,16.5,44.1,1022.0,False,23.7,37,2.4,2018,4,5131.631
0 days 01:26:31.641000,16.5,44.1,1022.0,False,23.7,37,2.4,2018,4,5191.641
0 days 01:27:31.653000,16.6,43.3,1022.1,False,23.4,263,2.5,2018,4,5251.653
0 days 01:28:31.666000,16.5,43.6,1022.2,False,23.7,86,1.4,2018,4,5311.666
0 days 01:29:31.680000,16.6,43.7,1022.1,False,23.7,95,2.0,2018,4,5371.68
0 days 01:30:31.749000,16.6,43.3,1022.2,False,23.7,55,3.4,2018,4,5431.749
0 days 01:31:31.773000,16.6,43.0,1022.1,False,23.5,227,1.2,2018,4,5491.773
0 days 01:32:31.965000,16.6,43.0,1022.1,False,23.5,227,1.2,2018,4,5551.965
0 days 01:33:31.746000,16.6,42.7,1022.0,False,23.6,313,1.6,2018,4,5611.746
0 days 01:34:31.851000,16.6,42.9,1022.1,False,23.6,12,1.5,2018,4,5671.851
0 days 01:35:31.763000,16.6,42.8,1022.2,False,23.6,272,1.4,2018,4,5731.763
0 days 01:36:31.775000,16.6,42.8,1022.2,False,23.6,272,1.4,2018,4,5791.775
0 days 01:37:31.791000,16.8,42.4,1022.1,False,23.6,49,2.2,2018,4,5851.791
0 days 01:38:31.806000,16.8,42.4,1022.1,False,23.6,49,2.2,2018,4,5911.806
0 days 01:39:31.819000,16.6,42.6,1022.0,False,23.6,233,1.2,2018,4,5971.819
0 days 01:40:31.832000,16.7,42.7,1022.1,False,23.6,102,1.9,2018,4,6031.832
0 days 01:41:31.845000,16.7,42.7,1022.1,False,23.6,45,2.4,2018,4,6091.845
0 days 01:42:31.859000,16.7,42.7,1022.0,False,23.6,79,1.8,2018,4,6151.859
0 days 01:43:31.870000,16.7,42.7,1022.0,False,23.6,79,1.8,2018,4,6211.87
0 days 01:44:31.887000,16.7,43.1,1021.9,False,23.7,165,2.5,2018,4,6271.887
0 days 01:45:31.900000,16.9,42.2,1022.1,False,23.9,82,1.0,2018,4,6331.9
0 days 01:46:32.079000,16.9,42.2,1022.1,False,23.9,82,1.0,2018,4,6392.079
0 days 01:47:31.928000,16.8,42.7,1022.1,False,23.9,68,2.1,2018,4,6451.928
0 days 01:48:31.941000,16.7,42.8,1022.1,False,23.7,34,1.8,2018,4,6511.941
0 days 01:49:31.953000,16.7,42.6,1022.3,False,23.7,43,1.3,2018,4,6571.953
0 days 01:50:31.969000,16.7,42.6,1022.3,False,23.7,43,1.3,2018,4,6631.969
0 days 01:51:32.265000,16.6,43.2,1022.1,False,23.7,51,2.6,2018,4,6692.265
0 days 01:52:32.040000,16.6,43.3,1022.1,False,23.6,150,1.8,2018,4,6752.04
0 days 01:53:32.009000,16.7,43.4,1022.3,False,23.7,7,1.6,2018,4,6812.009
0 days 00:00:33.475000,15.1,55.7,1001.8,False,35.0,84,1.1,2018,5,33.475
0 days 00:01:33.488000,15.4,55.1,1001.7,False,35.0,21,1.4,2018,5,93.488
0 days 00:02:33.503000,15.3,54.4,1001.6,False,35.0,8,1.5,2018,5,153.503
0 days 00:03:33.517000,15.1,54.6,1001.8,False,35.0,62,1.9,2018,5,213.517
0 days 00:04:33.531000,15.1,54.4,1001.7,True,35.0,3,1.9,2018,5,273.531
0 days 00:05:33.546000,15.1,54.9,1001.6,True,35.0,86,1.6,2018,5,333.546
0 days 00:06:33.559000,14.9,54.2,1001.6,True,35.0,78,2.6,2018,5,393.559
0 days 00:07:33.575000,15.2,54.1,1001.6,True,35.0,96,1.4,2018,5,453.575
0 days 00:08:33.662000,15.3,54.1,1001.6,False,35.0,219,1.1,2018,5,513.662
0 days 00:09:33.606000,15.5,54.3,1001.6,True,35.0,161,2.4,2018,5,573.606
0 days 00:10:33.622000,15.9,53.3,1001.5,True,35.0,230,0.6,2018,5,633.622
0 days 00:11:33.635000,16.0,52.9,1001.5,True,35.0,0,1.4,2018,5,693.635
0 days 00:12:33.647000,16.2,52.6,1001.5,True,36.6,280,1.2,2018,5,753.647
0 days 00:13:33.666000,16.3,51.0,1001.5,True,35.6,189,1.4,2018,5,813.666
0 days 00:14:33.680000,16.0,52.0,1001.4,True,34.0,293,1.3,2018,5,873.68
0 days 00:15:33.693000,15.9,52.0,1001.4,True,34.0,342,1.3,2018,5,933.693
0 days 00:16:33.708000,16.0,52.7,1001.4,True,34.9,177,1.7,2018,5,993.708
0 days 00:17:33.724000,16.0,52.6,1001.4,True,35.6,271,1.5,2018,5,1053.724
0 days 00:18:33.740000,16.1,52.4,1001.4,True,36.2,279,2.1,2018,5,1113.74
0 days 00:19:33.753000,16.4,51.8,1001.4,False,36.5,263,1.0,2018,5,1173.753
0 days 00:20:33.771000,16.7,51.5,1001.3,False,36.6,37,0.9,2018,5,1233.771
0 days 00:21:33.785000,16.4,50.3,1001.3,False,36.7,283,2.5,2018,5,1293.785
0 days 00:22:33.862000,16.3,50.9,1001.4,False,36.7,52,1.0,2018,5,1353.862
0 days 00:23:33.813000,16.5,51.0,1001.4,True,36.5,20,1.6,2018,5,1413.813
0 days 00:24:33.829000,16.3,51.4,1001.5,True,35.4,12,2.3,2018,5,1473.829
0 days 00:25:33.842000,16.2,51.0,1001.4,True,35.1,51,2.2,2018,5,1533.842
0 days 00:26:33.858000,16.2,51.4,1001.4,True,35.1,50,1.5,2018,5,1593.858
0 days 00:27:33.873000,16.4,52.4,1001.4,True,35.7,0,2.6,2018,5,1653.873
0 days 00:28:33.889000,16.6,50.7,1001.5,True,36.3,282,1.0,2018,5,1713.889
0 days 00:29:33.904000,16.5,50.2,1001.3,True,35.8,72,1.5,2018,5,1773.904
0 days 00:30:33.917000,16.4,51.8,1001.5,True,33.4,349,2.4,2018,5,1833.917
0 days 00:31:33.932000,16.4,51.8,1001.5,True,33.2,334,1.7,2018,5,1893.932
0 days 00:32:33.948000,16.2,51.6,1001.5,True,32.6,18,2.1,2018,5,1953.948
0 days 00:33:33.961000,16.1,51.2,1001.5,True,32.5,62,2.0,2018,5,2013.961
0 days 00:34:33.976000,16.0,53.0,1001.5,True,32.2,325,3.2,2018,5,2073.976
0 days 00:35:33.992000,16.0,51.9,1001.4,True,31.8,55,2.5,2018,5,2133.992
0 days 00:36:34.029000,15.8,52.8,1001.5,True,31.4,68,1.3,2018,5,2194.029
0 days 00:37:34.021000,15.9,52.8,1001.5,True,31.1,40,2.2,2018,5,2254.021
0 days 00:38:34.033000,15.8,53.5,1001.5,True,30.8,83,2.2,2018,5,2314.033
0 days 00:39:34.047000,15.8,53.8,1001.5,True,30.8,54,2.3,2018,5,2374.047
0 days 00:40:34.059000,15.9,53.3,1001.4,True,30.6,64,2.3,2018,5,2434.059
0 days 00:41:34.072000,15.8,53.4,1001.4,True,30.3,23,2.9,2018,5,2494.072
0 days 00:42:34.088000,15.7,52.8,1001.5,False,29.7,57,2.5,2018,5,2554.088
0 days 00:43:34.097000,15.7,53.3,1001.4,True,30.2,68,2.3,2018,5,2614.097
0 days 00:44:34.112000,15.7,53.2,1001.5,True,30.2,61,2.4,2018,5,2674.112
0 days 00:45:34.128000,15.7,53.3,1001.5,True,29.8,69,1.7,2018,5,2734.128
0 days 00:46:34.138000,15.8,53.5,1001.6,True,29.7,40,2.7,2018,5,2794.138
0 days 00:47:34.151000,15.8,53.2,1001.7,True,29.6,39,1.5,2018,5,2854.151
0 days 00:48:34.165000,15.8,54.1,1001.7,True,29.4,52,1.7,2018,5,2914.165
0 days 00:49:34.176000,15.8,53.7,1001.7,True,29.3,64,1.7,2018,5,2974.176
0 days 00:50:34.190000,15.9,53.3,1001.6,True,29.6,59,2.0,2018,5,3034.19
0 days 00:51:34.203000,15.7,53.3,1001.7,True,29.6,15,2.2,2018,5,3094.203
0 days 00:52:34.215000,15.7,53.3,1001.6,True,29.1,68,1.5,2018,5,3154.215
0 days 00:53:34.230000,15.6,53.8,1001.7,True,29.0,61,1.7,2018,5,3214.23
0 days 00:54:34.244000,15.6,54.5,1001.7,True,28.9,83,2.2,2018,5,3274.244
0 days 00:55:34.255000,15.7,54.7,1001.7,True,28.9,68,2.6,2018,5,3334.255
0 days 00:56:34.269000,15.7,54.7,1001.7,True,28.8,64,2.2,2018,5,3394.269
0 days 00:57:34.281000,15.8,54.4,1001.8,True,28.9,79,1.7,2018,5,3454.281
0 days 00:58:34.295000,15.6,54.0,1001.8,True,29.0,77,2.6,2018,5,3514.295
0 days 00:59:34.307000,15.6,53.4,1001.8,True,28.8,69,2.3,2018,5,3574.307
0 days 01:00:34.322000,15.7,54.3,1001.7,True,29.2,65,2.2,2018,5,3634.322
0 days 01:01:34.333000,15.8,53.6,1001.7,True,30.3,68,1.9,2018,5,3694.333
0 days 01:02:34.346000,15.9,52.5,1001.6,True,30.9,69,1.8,2018,5,3754.346
0 days 01:03:34.361000,16.0,53.2,1001.6,True,31.5,33,1.8,2018,5,3814.361
0 days 01:04:34.373000,16.1,52.2,1001.7,True,31.7,247,1.4,2018,5,3874.373
0 days 01:05:34.386000,15.9,51.7,1001.6,False,32.2,27,1.1,2018,5,3934.386
0 days 01:06:34.398000,15.9,52.5,1001.6,True,32.0,72,1.8,2018,5,3994.398
0 days 01:07:34.413000,16.0,53.1,1001.6,True,31.3,91,1.7,2018,5,4054.413
0 days 01:08:34.433000,16.2,52.6,1001.6,True,30.7,117,1.4,2018,5,4114.433
0 days 01:09:34.438000,16.3,51.2,1001.7,True,30.6,111,1.0,2018,5,4174.438
0 days 01:10:34.452000,16.1,51.2,1001.6,True,30.3,180,0.8,2018,5,4234.452
0 days 01:11:34.475000,15.9,52.3,1001.6,True,30.6,36,0.9,2018,5,4294.475
0 days 01:12:34.476000,16.0,53.6,1001.6,True,31.2,305,1.0,2018,5,4354.476
0 days 01:13:34.488000,16.1,52.1,1001.6,True,32.5,3,1.4,2018,5,4414.488
0 days 01:14:34.501000,16.1,52.4,1001.5,True,33.0,77,2.5,2018,5,4474.501
0 days 01:15:34.514000,16.2,52.4,1001.5,True,33.4,58,2.7,2018,5,4534.514
0 days 01:16:34.528000,16.5,51.9,1001.6,True,34.0,78,2.2,2018,5,4594.528
0 days 01:17:34.538000,16.7,51.6,1001.4,True,34.3,92,2.2,2018,5,4654.538
0 days 01:18:34.549000,16.8,49.9,1001.4,True,32.3,63,2.5,2018,5,4714.549
0 days 01:19:34.565000,16.8,49.7,1001.6,True,31.9,74,2.7,2018,5,4774.565
0 days 01:20:34.574000,16.3,49.5,1001.5,True,31.3,79,2.7,2018,5,4834.574
0 days 01:21:34.589000,15.8,50.7,1001.5,True,31.2,72,1.9,2018,5,4894.589
0 days 01:22:34.601000,15.9,51.5,1001.5,True,31.1,72,2.1,2018,5,4954.601
0 days 01:23:34.611000,15.8,51.2,1001.5,True,31.4,97,2.7,2018,5,5014.611
0 days 01:24:34.626000,15.8,52.2,1001.5,True,31.4,56,1.5,2018,5,5074.626
0 days 01:25:34.635000,15.9,51.6,1001.4,True,30.7,65,2.1,2018,5,5134.635
0 days 01:26:34.648000,16.0,51.7,1001.4,True,30.7,0,2.7,2018,5,5194.648
0 days 01:27:34.660000,16.2,51.5,1001.4,True,31.7,72,3.2,2018,5,5254.66
0 days 01:28:34.673000,15.9,51.1,1001.5,True,32.5,73,2.0,2018,5,5314.673
0 days 01:29:34.688000,16.1,51.8,1001.4,True,33.2,31,2.1,2018,5,5374.688
0 days 01:30:34.701000,16.5,51.0,1001.5,True,33.2,77,2.2,2018,5,5434.701
0 days 01:31:34.715000,16.7,50.4,1001.5,True,33.2,68,2.9,2018,5,5494.715
0 days 01:32:34.730000,16.7,50.4,1001.5,True,33.2,68,2.9,2018,5,5554.73
0 days 01:33:34.746000,16.9,49.5,1001.6,False,32.9,64,2.5,2018,5,5614.746
0 days 01:34:34.759000,16.7,50.4,1001.5,False,32.4,279,2.2,2018,5,5674.759
0 days 01:35:34.772000,16.8,50.2,1001.4,False,32.3,76,1.8,2018,5,5734.772
0 days 01:36:34.789000,17.0,49.1,1001.5,False,32.4,52,2.4,2018,5,5794.789
0 days 01:37:34.801000,17.0,50.1,1001.6,False,32.3,64,2.2,2018,5,5854.801
0 days 01:38:34.815000,17.1,49.6,1001.6,False,31.6,65,2.3,2018,5,5914.815
0 days 01:39:34.829000,17.0,49.5,1001.6,False,30.9,90,2.3,2018,5,5974.829
0 days 01:40:34.846000,16.9,49.5,1001.5,False,30.7,99,2.3,2018,5,6034.846
0 days 01:41:34.857000,16.9,49.5,1001.5,False,30.7,99,2.3,2018,5,6094.857
0 days 01:42:34.871000,16.5,51.2,1001.6,False,29.8,62,2.4,2018,5,6154.871
0 days 01:43:34.887000,16.0,52.4,1001.7,False,29.1,71,2.2,2018,5,6214.887
0 days 01:44:34.902000,16.0,53.2,1001.6,True,29.3,77,2.0,2018,5,6274.902
0 days 00:00:22.587000,25.3,52.5,1015.7,False,33.2,179,1.2,2018,6,22.587
0 days 00:01:22.603000,25.6,51.3,1015.7,False,33.5,141,0.9,2018,6,82.603
0 days 00:02:22.615000,25.6,50.5,1015.8,False,33.4,316,0.8,2018,6,142.615
0 days 00:03:22.631000,25.6,50.8,1015.7,False,33.4,249,0.8,2018,6,202.631
0 days 00:04:22.643000,25.6,51.4,1015.7,False,33.4,281,1.1,2018,6,262.643
0 days 00:05:22.659000,25.6,51.4,1015.7,False,33.4,281,1.1,2018,6,322.659
0 days 00:06:22.672000,25.6,51.7,1015.7,False,33.4,0,1.0,2018,6,382.672
0 days 00:07:22.684000,25.6,51.6,1015.8,False,33.6,172,0.5,2018,6,442.684
0 days 00:08:22.702000,25.6,51.4,1015.6,False,33.7,164,0.6,2018,6,502.702
0 days 00:09:22.713000,25.8,50.6,1015.7,True,33.8,222,0.8,2018,6,562.713
0 days 00:10:22.747000,26.0,50.7,1015.6,True,33.9,181,0.6,2018,6,622.747
0 days 00:11:22.742000,26.0,50.7,1015.6,True,33.9,181,0.6,2018,6,682.742
0 days 00:12:22.755000,26.1,50.0,1015.6,True,33.9,283,1.0,2018,6,742.755
0 days 00:13:22.771000,26.5,48.9,1015.7,True,33.6,131,1.7,2018,6,802.771
0 days 00:14:22.785000,26.7,48.3,1015.5,True,33.6,333,1.6,2018,6,862.785
0 days 00:15:22.799000,26.7,48.2,1015.6,True,34.5,301,0.9,2018,6,922.799
0 days 00:16:22.814000,26.7,47.7,1015.2,True,33.9,168,1.9,2018,6,982.814
0 days 00:17:22.826000,26.7,47.7,1015.3,True,33.8,166,1.7,2018,6,1042.826
0 days 00:18:22.840000,26.7,47.7,1015.3,True,33.8,166,1.7,2018,6,1102.84
0 days 00:19:22.854000,26.8,46.1,1015.3,True,33.8,284,1.0,2018,6,1162.854
0 days 00:20:22.869000,26.8,46.1,1015.3,True,33.8,284,1.0,2018,6,1222.869
0 days 00:21:22.882000,26.8,45.9,1015.2,True,33.7,164,1.4,2018,6,1282.882
0 days 00:22:22.897000,27.0,43.3,1015.2,True,33.8,166,1.5,2018,6,1342.897
0 days 00:23:22.910000,27.1,43.6,1015.1,False,34.0,179,2.4,2018,6,1402.91
0 days 00:24:22.923000,27.1,43.9,1015.1,False,34.0,160,2.0,2018,6,1462.923
0 days 00:25:22.938000,27.2,43.8,1015.1,False,33.7,137,1.0,2018,6,1522.938
0 days 00:26:22.951000,27.2,43.8,1015.1,False,33.7,137,1.0,2018,6,1582.951
0 days 00:27:22.969000,27.2,44.2,1015.2,False,34.0,174,1.4,2018,6,1642.969
0 days 00:28:22.981000,27.3,44.1,1015.2,False,34.1,153,1.5,2018,6,1702.981
0 days 00:29:23.013000,27.2,44.1,1015.2,False,33.8,157,0.8,2018,6,1763.013
0 days 00:30:23.008000,27.3,43.9,1015.2,False,34.0,187,2.1,2018,6,1823.008
0 days 00:31:23.027000,27.4,43.8,1015.2,False,34.4,152,0.9,2018,6,1883.027
0 days 00:32:23.035000,27.3,44.4,1015.2,False,34.0,173,1.5,2018,6,1943.035
0 days 00:33:23.051000,27.2,45.2,1015.2,False,33.8,150,1.5,2018,6,2003.051
0 days 00:34:23.065000,27.2,45.1,1015.1,False,33.8,162,1.2,2018,6,2063.065
0 days 00:35:23.078000,27.2,45.6,1015.1,False,34.1,170,1.5,2018,6,2123.078
0 days 00:36:23.093000,27.2,45.6,1015.1,False,34.1,170,1.5,2018,6,2183.093
0 days 00:37:23.106000,27.2,44.9,1015.1,False,34.3,162,2.2,2018,6,2243.106
0 days 00:38:23.120000,27.6,43.7,1015.1,False,34.4,176,1.7,2018,6,2303.12
